address,pool_id,shares_inflated,shares_inflated_locked,tokens_stolen,tokens_owed
osmo1qpvem7qvpygc87e0aqtjqz6lx7r3z35cgsqvtg,601,0,141005294424558519,,
osmo1r0gtpf5s4v3ryujwza96qe2v606cgywfxrsjya,601,0,3786339334511,,
osmo1r6x4peu7qzldpf52l9d8t2gf0nh7nqpr6wkdx7,601,0,11554865787381,,
osmo1repcm4mrhaz4dvhr3gp3jthgzwje9mhld5t56j,601,0,461240322658760326,,
osmo1rmxfal5d663ug0gs53usn0kx8la3zjdz7zc945,601,0,19565122378324074,,
osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,601,0,807345636343629,,
osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,601,0,74405080829966750,,
osmo1saz2nvwyr87aqu60qc4gmnfl3s4s0qquaac4sq,601,0,13405270611878138,,
osmo1smrlapzwyv23cvna6s7jkwnenvcvcwnc62n2n6,601,0,205015049559276236,,
osmo1swxrvqjycece2zg6475rhaz3k4mr3smfk02twr,601,0,1538237054712,,
osmo1tew2mp3racvkcye5qj5vyyqf22sgr6zefwcaln,601,0,134483714520,,
osmo1theac8t0s7svunst4n8r5hlnp38js2zfa7acyt,601,0,2071412359640507,,
osmo1tkex2dk49l8xncsra03x536yhqpa0gja9vczu0,601,0,4226043353063008,,
osmo1tkqxuyyfsqzre8wyprg39w6xyjqy87lluty60e,601,0,11825903551958,,
osmo1tlkhrt874den98e0jed4qsamhf2r85ps3sxc3g,601,0,2015890257264,,
osmo1tlpzqu6tg3ry82mvxdsc8vnm3aqnqmvqtljuty,601,0,1226861540604,,
osmo1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0yy8wvz,601,0,19977650182,,
osmo1vhdwjygytsd5l8d2fk46awka6usltxe3l0hmcm,601,0,257566333739435886,,
osmo1vjqrylz87k8496r60h0a07j0wkacj4ay4vxulg,601,0,8795635873039,,
osmo1vpdehzac9n8lz22xhz09kstttf8kedp246ud9j,601,0,18526748473880444,,
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,601,0,5075597200233391,,
osmo1w7l9plltxwgam205j8ktvz7xgd0zxpc3zk9chq,601,0,13458566792,,
osmo1w9pkvf5wwwmdshv35ftej0ssx7nzgqc6ykqth9,601,0,149694892550618109,,
osmo1wfmeped4c25l49h85kw3wc9j7ematchnxrakl0,601,5355447877149557,,,
osmo1wh44dywkzrmdxysxs83l4lzagd2rq9w69082qy,601,0,21456420714,,
osmo1xksfw6mjzanaa6tdwpshkpn97mv7g3mn4e2cqe,601,0,98086931635238709,,
osmo1xlwupe9mesp3t9q38dx6xmmwtsccxr9hq3cf29,601,0,12606579994199944,,
osmo1xm7lau0vas7elyxuyx9e6q4pg0uh3fwynus0e4,601,0,36448196651028780,,
osmo1xnuqd0jqpp7pqsjzyuatygw3z7k6t2jx2ncqpu,601,0,383839725,,
osmo1xpyqxhyg742e4p9323676mqqzwe730e9kt9k52,601,0,7416061206353,,
osmo1xq50t67y93mdzut3y06tv4k0gel7akq9r7dnmw,601,0,103324135757495,,
osmo1xqjup8fwt75afeyygrl3e5hskcsza54lqjty5p,601,0,1007713024695734,,
osmo1y3q4fxrmz0d3zd7enl0h39dvnp3tcrtncmpdt4,601,0,5186765063139676,,
osmo1yleveese0l94dzwkq2wxanzkeswg368zj25j3h,601,0,236038004848,,
osmo1yp95ns7exf4l9jgh4rm58lmk3s6j80zyxanudc,601,0,6590397826613754,,
osmo1yrgrvmawrtvyzf7hhu2m3qchqm80k2gl7gg9ux,601,0,273713369371912,,
osmo1z8wyxuq3ewxfvu78572f66zn7zmy77fgykm827,601,0,104896161413668761,,
osmo1zv0nu0xkxvwykafdmf6hnyzw8jcwtg5rtz7tgh,601,0,80813616715,,
osmo10hwu7v9nuq5frmsggc0usn9j59qd6huqk7a3cu,602,0,5009831582,,
osmo10xdrh24kpcruktw3vuuw2gwhnmuznch0mdhhne,602,0,22067501525386,,
osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,602,0,1518150125676,,
osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,602,0,397125524561132,,
osmo13rte98lzxhs4jmp60lpucn98lfjj5cqvfpexpu,602,0,10330836,,
osmo18sfflzjtercqwv3w4dtg9w6dlgvx0ps97dkrgz,602,0,10779087,,
osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,602,0,83127588512705,,
osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,602,0,700241739637264,,
osmo1d52w5wle9670pe52vnavlva0ntvx2y7eplcvzu,602,0,86360394,,
osmo1f7qvypfaee56km5rp8lvay4f0saq9xn4mz2srn,602,0,28168101,,
osmo1k8hh0ncad93ymc2h25p63xp2l0awa9yswqe78z,602,0,22712212431051,,
osmo1kvkm8p8dd6xamfcdk9es7hylsqgrvhdmxetzk2,602,0,4543,,
osmo1r943fkjkccw85rsnvvvm3q3f2svauvlzczc755,602,,,,"79227ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,3uosmo"
osmo1tmvhxvmcu3krv9rsegl9q8rfehu7reem97dqah,602,0,479503976,,
osmo1uejqm7ta3m82g7yw9t9wzz59z2rntpwkqtq3sq,602,0,137047461662407,,
osmo1vfga73yc98melxja48z6l6me9y8plcf2glf7qp,602,0,93945679,,
osmo1vhdwjygytsd5l8d2fk46awka6usltxe3l0hmcm,602,0,120361584703373,,
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,602,0,2784388470343946,,
osmo1wedyqzzm5mvatmfrn78n4arvnzsvz0jlumjxaa,602,0,118576034938586,,
osmo1xfxsze6nyqjv979e2wmlsgz6gu8eatn95pdyh8,602,0,1308341464757243,,
osmo1xpyqxhyg742e4p9323676mqqzwe730e9kt9k52,602,0,8872595973,,
osmo1yleveese0l94dzwkq2wxanzkeswg368zj25j3h,602,0,793227561,,
osmo108a3mqnnyv86neuh2q4vdlu33ja7fhqu86r566,604,0,950133687609505,,
osmo108q9w753yg6p6m29as6d7plwzvqpqu3r4mwkys,604,0,58716805229262,,
osmo10905rstxf5tzj0w6gguaa76ma7s32v48hnjddh,604,0,3019374157,,
osmo10hwu7v9nuq5frmsggc0usn9j59qd6huqk7a3cu,604,0,308633368,,
osmo10nydjwqr094xpw6uyms55drc9g638d9w7qlktd,604,0,41103072,,
osmo10qx8j604ll0tkzvel704z97hukwsmfmy3ttyf9,604,,,,4ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4
osmo10vdxehpyfjmfh3um6mpngq8s5pdcvhvpw7utac,604,0,1933404517387,,
osmo10wu2vcpe7nven4udxvmwn3pz5cl4c9hr4mcd96,604,0,191180488,,
osmo10y22qxv5cq5st29kyuxuancx065tn3s9kcq659,604,0,1525285313,,
osmo127uhn5mlkglw94gn8qvu7zv50pdz55vq0edgcw,604,0,12404851077790,,
osmo128tulkkerslw0d7pnsqx560zqq5gkvmry4ld66,604,0,39168435792120,,
osmo12fjv4krxcea5zukmrddgzcu63yhx9hgpwjw0d6,604,0,36382451731538,,
osmo12hrhl7jv3jsdpknm2402c9cr0ksfzpexlau82x,604,0,51913961533186,,
osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,604,0,165091645,,
osmo12y5pdr0q4clk5jquc0s7ysne37kyg3neqp6wl4,604,0,6791071997,,
osmo12z2kh4c4ur3vu2acudsahhx2qvlf29hpkaes4a,604,0,667192536166,,
osmo130rz7quk338jg3qf083qw0nqydpfgmusugvqxn,604,0,8677244649303,,
osmo139cx4kcvepcc3krw5wvrde5pheax4jzstu3tal,604,,,,"9390ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,264uosmo"
osmo13ddqdyg7kr94z27hs4ne5luxtwtftfjkv44cnn,604,0,131018969219971,,
osmo13fw6wjqngfgnvx3q8lx978jfed6k9rfvjk563f,604,0,1338650,,
osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,604,0,7066726396903,,
osmo13gu73wcxa084n74fhxdgxfv3z8qe5h6em0cj7j,604,0,24675091143358,,
osmo13jryjprtxvny9ka0zmv4qv478p0a7chjyxgujc,604,0,1652890616,,
osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,604,0,4839479451811,,
osmo13tfdcwq50fq70rfkfdlcazslks6f2504afrt4j,604,0,1228230906664,,
osmo13wneh8hd0w2xym3dxytmantfa9pf598zjc8mj5,604,0,9354192385679,,
osmo144yjwr38rl5zn4hntwad0su3rk9scpz0g5muqr,604,0,621298171,,
osmo1452urgytnkfkt2exn987ya04qy8rgm54wel7qp,604,0,,,
osmo14ezl3u2t4g54a6nwzph39sf7uh702ycjp6xe5x,604,0,73692642701842,,
osmo14hvjc5cs3g0vlt94zhdql9ja9gmacsjcau9svg,604,0,1433614679,,
osmo14rcn5s80v2fthgzw0pkvkwgke4ss8ew8xw0wml,604,0,148561807071923,,
osmo14s7rcnmkv59q4267are78jnh0yhzzk9s8r5n0y,604,0,119405865234720,,
osmo14uk9dwujeplqxf9ee7tjk3atca9pkp3e0g5cpf,604,0,15391246544,,
osmo14wc97l8zn5mkl825pgshqcy8749qaetdn6uuaj,604,0,314773663685,,
osmo15es5dhgm0yf97kcuwxuwf9vyvpy0hddwyqqwp2,604,0,3546885531913,,
osmo15faf9f504nzd2xrwjh77u0y99x7ncutuwnygnl,604,0,478367688,,
osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,604,0,4862453228241,,
osmo160mmugczxuzzat5lwu6h2cxm9a0anthnfhy8mh,604,0,110193265,,
osmo168qsl9q8ltxhj48lrpwxh3q4wyue2nk8c3ucer,604,0,16969857909794,,
osmo16ac5k3uec57de7hw5nesamkn5x35d8cnhmjepe,604,0,9080294516761,,
osmo16aqvgstn5gr4vdrxm9tjy6fy9j6425yfltpsuy,604,0,1831109963,,
osmo16c53zl78wj6srl7whtnvky505hk3748djskev7,604,0,19245249648044,,
osmo16fcwqch2tz2506g5e7l4726tdgl8p6tyu9ru0m,604,0,3359114412,,
osmo16myjlhth8pkzwh57hxewag7gd9ussjs48h9v3a,604,0,48832045454873,,
osmo16per8t6tqsz6hqd23ff0vpu989e0xmhykwr822,604,0,59351188674062,,
osmo16tsx2we7lzeekr9vtcu6tl5f9tkduvrwhn25hq,604,0,11161747437368,,
osmo178gvdangvdtw5stkzyg6fc5wpqpnv05h04j5lw,604,0,6297944619095,,
osmo17fzx4rvw04586s8f2c2vv53pe3yypu0cx4y3tw,604,0,413287277,,
osmo17jfrzwnxynrtms3yeandqrvfr8h3ejt5pt2jp6,604,0,2086372961,,
osmo182dudq2zyucgrax5uk6tws0mxne7zv39v08u6r,604,0,,,
osmo186ezrgr9yuqv3vcgx4c2qv0tkw2y0uzx4xsa5w,604,0,431855616790092,,
osmo18gxlagfe6qpm9h3quhc7cpf52q4afvx8avtnlx,604,0,8784436,,
osmo18hkpeqj7jlrz7f65ypmwc36tsequ5285ynek3m,604,0,10470843540,,
osmo18lxcytxeddq9jqrrvyrzf3x69gruqgezxjq6k0,604,0,14906264414415,,
osmo18qp6u0mvs7ac89gkn6r5j5jqu90zp74ym9hz5v,604,,,,"24023ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,675uosmo"
osmo18sfflzjtercqwv3w4dtg9w6dlgvx0ps97dkrgz,604,0,124571931,,
osmo18uekcazhharfnl27e67jw82xzt0thqm02vfxch,604,0,403712305668657,,
osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,604,,,,"25232ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,709uosmo"
osmo194jxs9jvar80wtavkan5eppwve2jh4vmnch6u2,604,0,31005797987380,,
osmo195z08s2qj0em8pzyyaqm5l29p0w9vrdevl7cdt,604,0,223896210607977,,
osmo197zhk2x8jrxdpqq0h675cfn932rnw4wp87gyut,604,0,2039124714500502,,
osmo19gw98v7q5rvyxxcrmx66jc30we0nkgmfcl9tu8,604,0,5853799437,,
osmo19he45k2tagrzuh6td3urv0l6889m9vdvvfff72,604,0,337781,,
osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,604,0,327314315073793,,
osmo19rvkpefwyhpmded30x3huzkn8kqakh87lg2aj6,604,0,12200507979305,,
osmo19sh8xhxk5fsd62pkrds0fqkhpc8j2gpjsyhh2z,604,0,198681302638,,
osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,604,0,536968921824,,
osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,604,0,11471566962785,,
osmo1aavlnvef7tw2a75s72uwyf67gvf5q8n579tduk,604,0,8709409957,,
osmo1aekcc7v4c6vxvcx5njmer68y8rrln7jxphygvn,604,0,712844621167419,,
osmo1ay86636pznjkrf55lvmmu9tqz4qafm7t0pptu4,604,0,60678219966859,,
osmo1c8ntnmr4cctes2dmwefgg7jckr6mua37qqw408,604,0,11306051685873,,
osmo1ccc3x8jsvs9npcly94a9wa7ausn9qhe5hypdnq,604,0,2562509158518,,
osmo1cjzdhczqjwv3x3hr880jagla03t0wyy63qs283,604,0,47017024051869,,
osmo1cl3swpzudwjpwmswcjldfz8gt2p3zy4wrydfxq,604,0,16306256550125,,
osmo1clg9m8sufkgtl5lqa7g6275r5q2n3kmepv4x55,604,0,922261584,,
osmo1crykcdaxm3u4flnjxq0kmyye7uqy9tcesac6u2,604,0,536276056,,
osmo1cxzatzvlssxw26q3dpav6efe3rlg6r8zcjlwee,604,,,,"3802ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,106uosmo"
osmo1cyu8ct822xqv2jr53h6s6wsakmn8u2sfzpe36j,604,0,8618929256266880,,
osmo1d52w5wle9670pe52vnavlva0ntvx2y7eplcvzu,604,0,1973574,,
osmo1d65jeqw3kvk6kegp9p2q3t358077062vas2g87,604,0,66723456,,
osmo1dcv35t00048yf5udrqvnnmwqspd46u3620xpct,604,0,44791884703018,,
osmo1djqpcjyy2rcphlestk64l3c8pt48udh3f6x7ja,604,0,41550218522982,,
osmo1dpulc3h32409jneelqmqjj5j4eyqf5svku3tcv,604,0,54473018,,
osmo1dq7pwg5yrjg0n4ad9uxpr6l4vxa604pfefv0mh,604,0,52061055753132,,
osmo1drmn578tu4wsl342arpn7vlmel33c2gkq9q2g7,604,7419837320506,367728150655118,,
osmo1dvslrm9zzkdn6cgn4dyve0vfgent2v5ujn3sd9,604,0,618762242846,,
osmo1e4de2w6322gymma99zw7tl7tasr8ly2sd7896x,604,0,111290672140155,,
osmo1e7s48qmts89x6k243uu8n3rsha99qqutkjcgzw,604,0,1502415275861,,
osmo1ea7zqnnk08y6xtfekpgslgvlv08rd05kgsykuv,604,0,126473282112570,,
osmo1ed0hmq97ew4a40gpa4nprnmh5kd7vsss2r9rwv,604,,,,"76809ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,2171uosmo"
osmo1efs59ae8qazupqxaxzx7qvqk7akq3l3fz2xvkf,604,0,2647370,,
osmo1el05j5aakvy40wsgeq0r099pyvrtn49hrr6cyt,604,0,31057311459757,,
osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,604,0,547128932495683,,
osmo1ex7v2j98m0lxr5h6ecdmky9tvxep4fah4hkuzt,604,0,1312193660643726,,
osmo1f0v9xudkfd8mwk6y35d0aag3q8txjwxgx98nau,604,0,76295172,,
osmo1f6d9m3kphpmha7nzrda6496amqt2cs3wm8d8zf,604,0,2231859828009,,
osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,604,0,73343425174334,,
osmo1fvgm5nnpmpx4755nxtkz95mjttzn7ru0x8qu06,604,1775978062550,,,
osmo1fydcvenphk48r4axky70wqpewesp0spm6pg3xv,604,0,430058302554,,
osmo1g00rzta7g52q94jjau5nz05vw708j0t6nvdht7,604,0,209287895428230,,
osmo1g692jde5e7nqpml4rmxgge22m3qvft8u88z3dz,604,0,2083796961105,,
osmo1g70wmrepw0279r5pzc53m6cuu0x9xmmjcylmyx,604,0,31687025216086,,
osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,604,0,7745440055878,,
osmo1gca7xukpr7twa0dufw4q4vuqt4g26lxdm9etx8,604,0,181891267523165,,
osmo1gdz7mgleec382w0xkecrrxhn2g5jcgmlw05sgm,604,0,2614722267961,,
osmo1gf5rf3p4k0q25fvl70xvaalwwularl4y9ddu8m,604,0,29052099893402,,
osmo1ggvylcrejyt26kqc9z5k4k7nkq8cxnacqvh82c,604,0,11477923697461,,
osmo1gmsvfd4jczze0dhu49ajng3h7q9kmcntgnhhgm,604,0,10061375920501,,
osmo1gpczjcds2s4xhn8q2ypaqnpqr9gqv2sjqlzgdy,604,0,95850939,,
osmo1gxppewnav78sq52wsrmha5znh7wdnnltrh4ue4,604,0,243675536701302,,
osmo1h5shnh6dnjtalh84cxl04taa2klvkz5fg6fjr7,604,0,6404608891,,
osmo1h6f2hlr58xjp9uxn7mev398nzkxqx6f608qu3n,604,0,1274625162,,
osmo1hcj67a0jfmy3pk4nth37zc2jntw5my53vgkxw6,604,0,494968656,,
osmo1hnd7y8fceq65ekm9ukd27szyptcu27jsg88sl3,604,0,10059045685482,,
osmo1j0psv87p6uet72d76cwu0cz9swz3u23uy92du2,604,0,490343333,,
osmo1jamdpre44ywhswx8khxnz3fx6a5hsj6j9g4jkz,604,0,51077319499387,,
osmo1jlryp526r0k53aghkjep4a4j2v8470708hpd5v,604,0,1400885911,,
osmo1jqm04jm7mm7nmdacnraf353dqgcrf3qew2zsfa,604,0,247874792,,
osmo1jsr2m6pdl33xvzpf6lthprr7tlt5hzkudgptjq,604,0,9876516788921,,
osmo1jy7hg7q4mw5kpj5r6xa5akvf7hvtdjua4qcy7a,604,0,153471562537051,,
osmo1jyp2hj8znp24uhfrlzjtqr6ftlfs788z58httz,604,0,10010820511811,,
osmo1k8hh0ncad93ymc2h25p63xp2l0awa9yswqe78z,604,0,2357796037199,,
osmo1kwsx8mwpp8r580xdxv26u6rqtz8kgtgrgcfgaf,604,,,,"21102ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,597uosmo"
osmo1kwwm2zln6z8lv30szcya5f9wnrdu6lamuhuq4c,604,,,,"94244ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,2654uosmo"
osmo1kyqydg0tmq9ll9yya9vmncyl623mkgx4jq52v0,604,0,9607718132684,,
osmo1l2jph2tk82ma799cv2veakx9wsy0rlxgrygn8t,604,0,422454259749623,,
osmo1l75hp5tdhytl58fmr95g2xfvzxu22uwnm3j7ht,604,0,181950238,,
osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,604,0,563641590920843,,
osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,604,,,,"113553ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,3188uosmo"
osmo1lt3zkefmj9y3w06ca30fpnnx94gxk4p3jhrh3m,604,0,6623480905,,
osmo1lvtuxshezha4kyry3gv52yxf54nz0qn9mm2jf8,604,0,15944870903,,
osmo1lytkaq224pneqhqj5em70tkldrz76st8grxa5j,604,,,,"10861ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,307uosmo"
osmo1lyvc50gtq45ljnlsqg5nygufqppek79na3zl67,604,0,29584708191,,
osmo1lz0epzr8mnytp32gf0s84r53twt9f9gytg30cp,604,0,153638419,,
osmo1lz6h20wqgzv64qd5dkm5c8gmv777dz5tuecp62,604,0,25223031,,
osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,604,0,79444135500396,,
osmo1m7t4npsuu6jvt0hndpkkz5d8pckus59tf4jm5c,604,0,1199311906829576,,
osmo1mv8pdq997ehsvuw0vzzt40cdfd09awlnvh9rgt,604,9347306523635,154340766726192,,
osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,604,0,8144553970,,
osmo1mzp9lhpjl8ndppzmuzh7c5zdjha597yekaeky7,604,0,58509971859800,,
osmo1n0cdlkjxn6q8v0nqspc20nnmpqmsaell3wuu5e,604,0,70988362659688,,
osmo1n85ch8smzl46dq58lcqcydpfykl4ymen64ejxc,604,0,4361164350794,,
osmo1n93esxf3her0vszqzyskq5lp763qhs3ddltf8g,604,0,7599232194438,,
osmo1ncesahjuytjel7ffpkk2dnhg30ufpaptrn0nwz,604,0,988951328,,
osmo1nehfrlpcumymt0wqyrszl545973qjyjh866lk6,604,0,545145996,,
osmo1npquw5czg704mu9d7sgdv07rrmsmgzns8rrrlg,604,25745703326688,645745344067124,,
osmo1ntjukg6eqks0wxckw6x5t0j890pewv59x8r8mh,604,0,169213301405554,,
osmo1nwdy6krc9ulf85qdsd6dv5qfhwsu0xkxpf3tnw,604,0,48644605947283,,
osmo1nwu2zkf4v578lyyyylljkuly8r7qndkputpz3k,604,11188063432673,,,
osmo1p9cwep024hq2r99ek6tukfs7l7kw2spcx4c54v,604,0,610830369,,
osmo1pe9t833vjmvh6nzvh2g56rqnknmpysraak9tlj,604,0,46056293086271,,
osmo1pluvppw3973qkk5rt8w0mmdsqx03hy6xl84etm,604,0,134615132,,
osmo1pqfp2nn29l0xw3ymz2xqalvdqsmw3qmssh8nhp,604,0,156553914851193,,
osmo1pqmrdyfmvjmw5glzh5fnzzyqncgwqu7ex0rwcx,604,0,39763662,,
osmo1pv4jl94uaces2fsq0keglg959lsrtxclkc99y5,604,0,27449838365955,,
osmo1pysf4an5ey0kwjvg0l0prg5l3wr9pg3u7rf23m,604,4159471,,,
osmo1q0tfewa60enuu8utyjs9w7um58njhd7fa4gwer,604,0,1966757384135078,,
osmo1q20t5l6pz3wzjznwq2m4wd827yhr2nrq5c36rt,604,0,632837261873,,
osmo1q9xh7eyt3c5k69srthh5av5v4fmhwdr0g77cxx,604,0,41025260805984,,
osmo1qctsnew9jprsk2jdngu6ddemgd3h4f49sg49p8,604,0,73643596,,
osmo1qkzqdx4l2r6gf0nmw3n0jmv2dust2kc4rn8nt2,604,0,239403016153553,,
osmo1qwp0nuy7pm454pu0ewzgxptarlz3hvf6nz4uq0,604,0,4541326952704,,
osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,604,,,,"31426ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,888uosmo"
osmo1qz96xzx2ayzrafkx59rcnufavtnenhvzmpp5c6,604,0,380902407566989,,
osmo1r7dkvxhaawhk0ljfcz9smk0jr5gg0n9lh5fhfn,604,0,2974054114,,
osmo1rcdx5kq3zpzjpq2n3agjqg776vvp8f8f8a7930,604,0,39617316558940,,
osmo1rgh58aew3sy0hqgfc2wkahk2s66cpud88q50fl,604,,,,"252650ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,7135uosmo"
osmo1rk3z75f5csnrvd6nger0qmfa0j5c28wus560p0,604,0,53540383085207,,
osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,604,0,24343885160359,,
osmo1ry5unucxm0x773z93qvm2twlzen6jem6yqlhuf,604,0,33479471,,
osmo1s3deqddavqt2nfcmnx0ecxqlgzwq5p6e6gq8um,604,0,10902528469216,,
osmo1s3dv84tw589gclxr780ueq9ru93745sec45xu7,604,0,26402906,,
osmo1s4a3wg4mua63tsmpaa2tf6f8z609ge6slyh9sx,604,0,105143057542218,,
osmo1smrlapzwyv23cvna6s7jkwnenvcvcwnc62n2n6,604,0,14441383318706,,
osmo1sqh3uwxl98d4a4ql68nha7gqn8v0ujx5gutsur,604,0,64528777,,
osmo1sqm0rm2w52lg07g0v9kynt6zqqghlfvuddene9,604,,,,"73619ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,2072uosmo"
osmo1sw239ufet6hczxygckp4eqyr2d552708jktc0f,604,0,37784794070416,,
osmo1swxrvqjycece2zg6475rhaz3k4mr3smfk02twr,604,0,3714471905,,
osmo1t803um5wsjfc9c7dgncxl3p45dt57s5c67zm2d,604,0,176085567,,
osmo1tcpmk8ztqs3f2rsu0yclzcnqjs7wu7pd9e45qf,604,,,,"110026ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,3102uosmo"
osmo1tkex2dk49l8xncsra03x536yhqpa0gja9vczu0,604,0,461278646,,
osmo1tmtwh7lddse4qt6lpk4d8ze3av4wkw7n0l29vv,604,0,116762863484925,,
osmo1tmvhxvmcu3krv9rsegl9q8rfehu7reem97dqah,604,0,1086885703,,
osmo1tr8sdwaa02jcy66y5jnu7lxp6064286hmq5sxn,604,0,1146278041829,,
osmo1tsdz7fqmydxqs2s36t9rkx6xt9d03gskdvjst7,604,0,10351183,,
osmo1u9eqmr8g5n25fv9mycnhxwlgg4r44l9qhjhwtg,604,0,2475897459758,,
osmo1uandpfn8av3mg2lyqms2xtkwaffmggtsvzzk9y,604,0,217553110882197,,
osmo1ucay77k46zjpankv285rarql380a9nwm62avdq,604,0,338963209,,
osmo1uz0jyffs0daxryz4assnwxx8grxmlr48gnngqa,604,0,275280731,,
osmo1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0yy8wvz,604,0,225679172,,
osmo1vhdwjygytsd5l8d2fk46awka6usltxe3l0hmcm,604,0,134182933809185,,
osmo1vjqrylz87k8496r60h0a07j0wkacj4ay4vxulg,604,0,42925861044,,
osmo1vjrx0lks65yefnsz4xk92vugda2z25esvq85hn,604,0,11326727496,,
osmo1vn3lhftx4ps4aq32jafz9mftalf6pf64shl6ue,604,0,128745942,,
osmo1vpdehzac9n8lz22xhz09kstttf8kedp246ud9j,604,0,3954816422804,,
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,604,0,20448895092271,,
osmo1w9pkvf5wwwmdshv35ftej0ssx7nzgqc6ykqth9,604,0,634800735421278,,
osmo1wcmq5uc676lzleph9j68vwc28u33plw5grs69l,604,,,,"426873ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,12053uosmo"
osmo1wh7gz82szkpm6ckhysajjjtpjr2vka4a3f26fz,604,0,2261551333003,,
osmo1wk0l6kt884axn4f7hva3vt5aj7nrw6l326q4w7,604,0,121836645649071,,
osmo1wm5ze79fgfust78nc0372m9ls929qhrk66jq07,604,0,1692728050,,
osmo1wqaluwpj8q5dfccvyuhgdsen6ld6pr42caw35e,604,0,4559277783237,,
osmo1wr6l8v62c7ksth9z73qvqjelgz60py84wgq04a,604,0,17326699991,,
osmo1x6gvw82e27x6jkxmh8jlelmj4gn6mwlpsxmfha,604,,,,"78001ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,2192uosmo"
osmo1x8pt3hdf47fshryalrkvfcu8hzw0tly65lv0qy,604,0,100450806,,
osmo1xcquwffc0efn34pazvlsrasvnu5ctunk2ph85y,604,,,,"58439ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1642uosmo"
osmo1xfxsze6nyqjv979e2wmlsgz6gu8eatn95pdyh8,604,0,13703034177125,,
osmo1xhdtgfpw5wlevdv92eflvxenhzaajdm06j7rpv,604,63249082674,,,
osmo1xksfw6mjzanaa6tdwpshkpn97mv7g3mn4e2cqe,604,0,60890107832097,,
osmo1xpyqxhyg742e4p9323676mqqzwe730e9kt9k52,604,0,10807724345,,
osmo1xwpgxsf39qv5zt2vva4fgsvrgmpxzh5a72rckh,604,0,16927165144497,,
